House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Mars,,Mercury Venus Jupiter Rahu,Sun,,,Moon,,Saturn Ketu,,,
Mars,,Mercury Venus Jupiter Rahu,Sun,,,,Moon,Saturn Ketu,,,
Mars,,Mercury Venus Jupiter Rahu,Sun,,,,Moon,Saturn Ketu,,,
Mars,,Mercury Venus Jupiter Rahu,Sun,,,,,Moon Saturn Ketu,,,
Mars,,Venus Jupiter Rahu,Sun Mercury,,,,,Moon Saturn Ketu,,,
Mars,,Venus Jupiter Rahu,Sun Mercury,,,,,Moon Saturn Ketu,,,
Mars,,Venus Jupiter Rahu,Sun Mercury,,,,,Saturn Ketu,Moon,,
Mars,,Venus Jupiter Rahu,Sun Mercury,,,,,Saturn Ketu,Moon,,
Mars,,Venus Jupiter Rahu,Sun Mercury,,,,,Saturn Ketu,,Moon,
Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Ketu,Saturn,,Moon,
Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Ketu,Saturn,,Moon,
Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,Moon
Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,Moon
Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,Moon
Moon Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Moon Mars,Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Moon Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Moon Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Moon Rahu,Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Rahu,Moon Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Rahu,Moon Venus Jupiter,Sun Mercury,,,,Saturn Ketu,,,,
Mars,Rahu,Venus Jupiter,Sun Moon Mercury,,,,Saturn Ketu,,,,
Mars,Rahu,Venus Jupiter,Sun Moon Mercury,,,,Saturn Ketu,,,,
Mars,Jupiter Rahu,Venus,Sun Mercury,Moon,,,Saturn Ketu,,,,
Mars,Jupiter Rahu,Venus,Sun Mercury,Moon,,,Saturn Ketu,,,,
Mars,Jupiter Rahu,Venus,Sun Mercury,,Moon,,Saturn Ketu,,,,
Mars,Jupiter Rahu,Venus,Sun Mercury,,Moon,,Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,Moon,Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,Moon,Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,Moon,Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Moon Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Moon Saturn Ketu,,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,Moon,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,Moon,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,Moon,,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,Moon,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,Moon,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,Moon,,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,,Moon,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,,Moon,
Mars,Venus Jupiter Rahu,,Sun Mercury,,,,Saturn Ketu,,,,Moon
Mars Rahu,Venus Jupiter,,Sun Mercury,,,Ketu,Saturn,,,,Moon
Mars Rahu,Venus Jupiter,,Sun Mercury,,,Ketu,Saturn,,,,Moon
Moon Mars Rahu,Venus Jupiter,,Sun Mercury,,,Ketu,Saturn,,,,
Moon Mars Rahu,Venus Jupiter,,Sun Mercury,,,Ketu,Saturn,,,,
Moon Mars Rahu,Venus Jupiter,,Sun Mercury,,,Saturn Ketu,,,,,
Mars Rahu,Moon Venus Jupiter,,Sun,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Moon Venus Jupiter,,Sun,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,Moon,Sun,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,Moon,Sun,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun Moon,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun Moon,Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun,Moon Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun,Moon Mercury,,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun,Mercury,Moon,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun,Mercury,Moon,Saturn Ketu,,,,,
Mars Rahu,Venus Jupiter,,Sun,Mercury,,Moon Saturn Ketu,,,,,
